,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,list_price,standard_cost,product_first_sold_date
15672,15673,76,1056,09-09-2017 00:00,True,Approved,WeareA2B,Standard,642.31,513.85,41922.0
15673,15674,56,196,16-02-2017 00:00,False,Approved,Norco Bicycles,Mountain,688.63,612.88,34244.0
15674,15675,34,975,09-02-2017 00:00,False,Approved,Norco Bicycles,Road,774.53,464.72,37698.0
15675,15676,74,339,30-07-2017 00:00,True,Approved,WeareA2B,Standard,1228.07,400.91,34527.0
15676,15677,3,2785,10-04-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,42145.0
15677,15678,16,1782,23-02-2017 00:00,False,Approved,Norco Bicycles,Standard,1661.92,1479.11,40670.0
15678,15679,21,1568,02-05-2017 00:00,True,Approved,Solex,Standard,1071.23,380.74,42696.0
15679,15680,0,2149,24-05-2017 00:00,False,Approved,OHM Cycles,Standard,183.86,137.9,35707.0
15680,15681,75,2896,19-06-2017 00:00,True,Approved,Giant Bicycles,Touring,1873.97,863.95,41922.0
15681,15682,2,1966,22-07-2017 00:00,True,Approved,Giant Bicycles,Road,590.26,525.33,40487.0
15682,15683,36,2647,14-09-2017 00:00,False,Approved,Solex,Standard,1289.85,74.51,39427.0
15683,15684,32,2538,02-10-2017 00:00,False,Approved,Giant Bicycles,Standard,1179.0,707.4,36833.0
15684,15685,43,2455,22-01-2017 00:00,True,Approved,Solex,Standard,1151.96,649.49,36498.0
15685,15686,80,139,08-08-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
15686,15687,81,3181,19-05-2017 00:00,False,Approved,Solex,Standard,1151.96,649.49,36498.0
15687,15688,81,1897,08-08-2017 00:00,True,Approved,Norco Bicycles,Standard,586.45,521.94,33429.0
15688,15689,36,2124,11-03-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,39427.0
15689,15690,70,2020,09-06-2017 00:00,False,Approved,Trek Bicycles,Standard,495.72,297.43,41922.0
15690,15691,80,1668,26-12-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
15691,15692,59,3239,07-01-2017 00:00,True,Approved,WeareA2B,Standard,1415.01,1259.36,37626.0
15692,15693,70,1427,22-04-2017 00:00,False,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
15693,15694,74,3210,12-09-2017 00:00,False,Approved,WeareA2B,Standard,1228.07,400.91,36668.0
15694,15695,3,1743,20-09-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,38258.0
15695,15696,24,2626,03-02-2017 00:00,False,Approved,Solex,Road,1777.8,820.78,42696.0
15696,15697,54,2953,11-10-2017 00:00,True,Approved,WeareA2B,Standard,1807.45,778.69,33552.0
15697,15698,5,3341,07-09-2017 00:00,False,Approved,Trek Bicycles,Mountain,574.64,459.71,38216.0
15698,15699,92,1992,03-05-2017 00:00,True,Approved,WeareA2B,Standard,1415.01,1259.36,38002.0
15699,15700,89,150,01-05-2017 00:00,True,Approved,WeareA2B,Touring,1362.99,57.74,34079.0
15700,15701,3,721,25-10-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,41701.0
15701,15702,12,3416,30-08-2017 00:00,False,Approved,WeareA2B,Standard,1231.15,161.6,40303.0
15702,15703,99,1250,30-03-2017 00:00,True,Approved,OHM Cycles,Standard,1227.34,770.89,34556.0
15703,15704,70,3271,02-03-2017 00:00,True,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
15704,15705,27,512,26-09-2017 00:00,True,Approved,Trek Bicycles,Standard,499.53,388.72,36334.0
15705,15706,98,1046,27-10-2017 00:00,False,Approved,Trek Bicycles,Standard,358.39,215.03,38002.0
15706,15707,38,2987,27-03-2017 00:00,True,Approved,Trek Bicycles,Standard,2091.47,388.92,40336.0
15707,15708,92,864,09-05-2017 00:00,True,Approved,WeareA2B,Touring,1890.39,260.14,40779.0
15708,15709,0,1892,24-03-2017 00:00,True,Approved,Nio Cycles,Standard,1689.63,556.0469512209312,38216.0
15709,15710,45,2305,21-09-2017 00:00,True,Approved,Solex,Standard,441.49,84.99,37220.0
15710,15711,36,104,15-05-2017 00:00,True,Approved,Solex,Standard,945.04,507.58,40618.0
15711,15712,0,1839,11-11-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,41245.0
15712,15713,70,137,25-07-2017 00:00,False,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
15713,15714,1,2873,17-09-2017 00:00,False,Approved,Giant Bicycles,Standard,1403.5,954.82,42688.0
15714,15715,19,1431,25-09-2017 00:00,True,Approved,OHM Cycles,Road,12.01,7.21,42404.0
15715,15716,37,3232,14-05-2017 00:00,True,Approved,OHM Cycles,Standard,1793.43,248.82,40618.0
15716,15717,19,765,02-09-2017 00:00,False,Approved,OHM Cycles,Road,12.01,7.21,39880.0
15717,15718,48,2819,21-07-2017 00:00,True,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
15718,15719,15,3317,21-03-2017 00:00,True,Approved,Norco Bicycles,Standard,958.74,748.9,34165.0
15719,15720,48,1981,07-05-2017 00:00,False,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
15720,15721,53,48,27-04-2017 00:00,False,Approved,OHM Cycles,Standard,795.34,101.58,35707.0
15721,15722,32,115,29-09-2017 00:00,True,Approved,Giant Bicycles,Standard,642.7,211.37,37337.0
15722,15723,79,1287,06-09-2017 00:00,False,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
15723,15724,3,3212,10-01-2017 00:00,True,Approved,Trek Bicycles,Standard,2091.47,388.92,34996.0
15724,15725,4,99,26-11-2017 00:00,False,Approved,Giant Bicycles,Standard,1129.13,677.48,38573.0
15725,15726,56,558,05-07-2017 00:00,False,Approved,OHM Cycles,Standard,183.86,137.9,35707.0
15726,15727,6,2942,06-08-2017 00:00,True,Approved,Solex,Standard,748.17,448.9,33552.0
15727,15728,61,592,06-04-2017 00:00,True,Approved,OHM Cycles,Standard,71.16,56.93,42172.0
15728,15729,42,3489,16-07-2017 00:00,True,Approved,OHM Cycles,Road,1810.0,1610.9,38991.0
15729,15730,40,2018,27-04-2017 00:00,False,Approved,OHM Cycles,Standard,1458.17,874.9,38750.0
15730,15731,87,1863,28-04-2017 00:00,False,Approved,OHM Cycles,Standard,1636.9,44.71,40410.0
15731,15732,98,188,01-12-2017 00:00,True,Approved,OHM Cycles,Standard,795.34,101.58,34170.0
15732,15733,97,2828,20-08-2017 00:00,True,Approved,OHM Cycles,Road,742.54,667.4,42560.0
15733,15734,12,240,01-09-2017 00:00,True,Approved,Giant Bicycles,Standard,1765.3,709.48,38206.0
15734,15735,7,1029,09-08-2017 00:00,False,Approved,Trek Bicycles,Road,980.37,234.43,38258.0
15735,15736,52,2922,01-09-2017 00:00,True,Approved,OHM Cycles,Road,1280.28,829.51,35470.0
15736,15737,68,1797,04-08-2017 00:00,True,Approved,OHM Cycles,Standard,1636.9,44.71,40410.0
15737,15738,58,2924,17-03-2017 00:00,True,Approved,OHM Cycles,Standard,912.52,141.4,42145.0
15738,15739,43,1863,06-12-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
15739,15740,76,164,15-06-2017 00:00,False,Approved,WeareA2B,Standard,642.31,513.85,37873.0
15740,15741,46,538,26-07-2017 00:00,True,Approved,Solex,Standard,1289.85,74.51,37220.0
15741,15742,17,2340,16-02-2017 00:00,True,Approved,Solex,Standard,1024.66,614.8,35378.0
15742,15743,96,1215,14-10-2017 00:00,True,Approved,WeareA2B,Road,1172.78,1043.77,37539.0
15743,15744,87,667,11-12-2017 00:00,False,Approved,OHM Cycles,Standard,1636.9,44.71,41922.0
15744,15745,15,189,30-05-2017 00:00,False,Approved,Norco Bicycles,Standard,958.74,748.9,38693.0
15745,15746,16,2672,31-08-2017 00:00,True,Approved,Norco Bicycles,Standard,1661.92,1479.11,34586.0
15746,15747,31,506,04-08-2017 00:00,False,Approved,Giant Bicycles,Standard,230.91,173.18,39031.0
15747,15748,44,2038,17-12-2017 00:00,False,Approved,WeareA2B,Standard,1769.64,108.76,34071.0
15748,15749,5,2071,18-09-2017 00:00,False,Approved,Trek Bicycles,Mountain,574.64,459.71,40784.0
15749,15750,52,1327,17-08-2017 00:00,False,Approved,OHM Cycles,Road,1280.28,829.51,37220.0
15750,15751,35,844,28-01-2017 00:00,True,Approved,Giant Bicycles,Standard,1403.5,954.82,42688.0
15751,15752,0,2661,06-12-2017 00:00,True,Approved,Norco Bicycles,Standard,363.01,290.41,37626.0
15752,15753,89,2850,23-12-2017 00:00,True,Approved,WeareA2B,Touring,1362.99,57.74,41434.0
15753,15754,43,2900,30-10-2017 00:00,False,Approved,Solex,Standard,1151.96,649.49,41848.0
15754,15755,50,778,11-04-2017 00:00,True,Approved,Giant Bicycles,Standard,642.7,211.37,37337.0
15755,15756,71,715,06-03-2017 00:00,True,Approved,Solex,Standard,1842.92,1105.75,34996.0
15756,15757,30,3130,30-12-2017 00:00,False,Approved,Solex,Standard,748.17,448.9,33552.0
15757,15758,80,2760,04-04-2017 00:00,True,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
15758,15759,12,2282,17-04-2017 00:00,False,Approved,WeareA2B,Standard,1231.15,161.6,38216.0
15759,15760,3,168,18-03-2017 00:00,False,Approved,Trek Bicycles,Standard,2091.47,388.92,40487.0
15760,15761,4,2269,22-02-2017 00:00,True,Approved,Giant Bicycles,Standard,1129.13,677.48,38573.0
15761,15762,61,376,07-09-2017 00:00,False,Approved,OHM Cycles,Standard,71.16,56.93,40410.0
15762,15763,23,990,12-06-2017 00:00,True,Approved,Norco Bicycles,Mountain,688.63,612.88,36334.0
15763,15764,0,907,03-08-2017 00:00,True,Approved,Trek Bicycles,Standard,358.39,215.03,33364.0
15764,15765,7,2685,15-04-2017 00:00,False,Approved,Trek Bicycles,Road,980.37,234.43,38258.0
15765,15766,81,2132,12-12-2017 00:00,True,Approved,Solex,Standard,1151.96,649.49,34170.0
15766,15767,69,863,25-07-2017 00:00,True,Approved,Giant Bicycles,Road,792.9,594.68,33879.0
15767,15768,90,1719,21-09-2017 00:00,True,Approved,Solex,Standard,945.04,507.58,40784.0
15768,15769,41,1277,12-10-2017 00:00,True,Approved,Solex,Road,416.98,312.74,36498.0
15769,15770,21,3391,11-12-2017 00:00,True,Approved,Solex,Standard,1071.23,380.74,35160.0
15770,15771,35,2512,24-03-2017 00:00,True,Approved,Giant Bicycles,Standard,1403.5,954.82,33549.0
15771,15772,48,1949,13-06-2017 00:00,False,Approved,WeareA2B,Standard,1762.96,950.52,41848.0
15772,15773,3,867,11-03-2017 00:00,True,Approved,Trek Bicycles,Standard,2091.47,388.92,41167.0
15773,15774,53,138,27-10-2017 00:00,True,Approved,OHM Cycles,Standard,795.34,101.58,39915.0
15774,15775,86,1896,24-07-2017 00:00,True,Approved,Norco Bicycles,Road,774.53,464.72,41064.0
15775,15776,20,611,11-09-2017 00:00,False,Approved,Trek Bicycles,Standard,1775.81,1580.47,40303.0
15776,15777,53,1142,17-11-2017 00:00,False,Approved,OHM Cycles,Standard,795.34,101.58,35470.0
15777,15778,68,1866,31-10-2017 00:00,True,Approved,OHM Cycles,Standard,1636.9,44.71,39915.0
15778,15779,0,88,12-07-2017 00:00,False,Approved,OHM Cycles,Road,12.01,7.21,34115.0
15779,15780,56,1170,02-07-2017 00:00,False,Approved,OHM Cycles,Standard,183.86,137.9,40779.0
15780,15781,28,2958,21-01-2017 00:00,False,Approved,Norco Bicycles,Standard,1216.14,1082.36,37698.0
15781,15782,12,2159,12-12-2017 00:00,False,Approved,Giant Bicycles,Standard,1765.3,709.48,33429.0
15782,15783,85,502,28-01-2017 00:00,True,Approved,WeareA2B,Standard,752.64,205.36,42218.0
15783,15784,58,1416,01-02-2017 00:00,False,Approved,OHM Cycles,Road,1280.28,829.51,33429.0
15784,15785,39,454,26-08-2017 00:00,False,Approved,Giant Bicycles,Standard,1812.75,582.48,40336.0
15785,15786,64,2034,11-07-2017 00:00,True,Approved,Trek Bicycles,Standard,1469.44,596.55,41047.0
15786,15787,82,125,09-05-2017 00:00,False,Approved,Norco Bicycles,Standard,1148.64,689.18,42226.0
15787,15788,95,1367,08-07-2017 00:00,True,Approved,Giant Bicycles,Standard,569.56,528.43,37874.0
15788,15789,15,1878,11-08-2017 00:00,True,Approved,Norco Bicycles,Standard,958.74,748.9,38693.0
15789,15790,95,2909,02-06-2017 00:00,False,Approved,OHM Cycles,Touring,1073.07,933.84,35455.0
15790,15791,91,205,13-03-2017 00:00,True,Approved,Solex,Standard,100.35,75.26,41434.0
15791,15792,93,3245,22-08-2017 00:00,True,Approved,OHM Cycles,Standard,1458.17,874.9,38750.0
15792,15793,15,1677,24-02-2017 00:00,False,Approved,Norco Bicycles,Standard,958.74,748.9,40303.0
15793,15794,63,1909,01-11-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,40410.0
15794,15795,74,87,26-10-2017 00:00,True,Approved,WeareA2B,Standard,1228.07,400.91,36668.0
15795,15796,64,462,09-02-2017 00:00,True,Approved,Trek Bicycles,Standard,1469.44,596.55,34996.0
15796,15797,2,304,25-06-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,41167.0
15797,15798,14,2520,22-11-2017 00:00,False,Approved,Trek Bicycles,Standard,1386.84,1234.29,35378.0
15798,15799,54,582,10-04-2017 00:00,False,Approved,WeareA2B,Standard,1292.84,13.44,39915.0
15799,15800,7,638,03-07-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,33888.0
15800,15801,51,1018,25-01-2017 00:00,False,Approved,OHM Cycles,Standard,2005.66,1203.4,37823.0
15801,15802,91,3358,23-06-2017 00:00,True,Approved,Solex,Standard,100.35,75.26,37539.0
15802,15803,93,3242,19-08-2017 00:00,True,Approved,WeareA2B,Standard,1065.03,230.09,39298.0
15803,15804,64,3281,01-11-2017 00:00,False,Approved,Trek Bicycles,Standard,1469.44,596.55,41047.0
15804,15805,22,917,29-03-2017 00:00,False,Approved,WeareA2B,Standard,60.34,45.26,34165.0
15805,15806,83,3354,01-07-2017 00:00,False,Approved,Solex,Touring,2083.94,675.03,38339.0
15806,15807,10,2523,14-09-2017 00:00,True,Approved,WeareA2B,Touring,1466.68,363.25,38216.0
15807,15808,29,2913,15-09-2017 00:00,False,Approved,Norco Bicycles,Road,543.39,407.54,42696.0
15808,15809,34,1519,02-04-2017 00:00,False,Approved,WeareA2B,Standard,1231.15,161.6,38216.0
15809,15810,10,2646,17-03-2017 00:00,True,Approved,WeareA2B,Touring,1466.68,363.25,38216.0
15810,15811,89,2162,18-04-2017 00:00,True,Approved,Giant Bicycles,Standard,1812.75,582.48,40672.0
15811,15812,100,602,10-07-2017 00:00,True,Approved,Trek Bicycles,Standard,1386.84,1234.29,35160.0
15812,15813,38,3431,27-05-2017 00:00,False,Approved,Solex,Standard,1577.53,826.51,40618.0
15813,15814,29,761,13-02-2017 00:00,True,Approved,Norco Bicycles,Road,543.39,407.54,34556.0
15814,15815,79,943,02-07-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,35667.0
15815,15816,76,2029,15-03-2017 00:00,False,Approved,WeareA2B,Standard,642.31,513.85,41922.0
15816,15817,0,2210,03-12-2017 00:00,True,Approved,OHM Cycles,Standard,227.88,136.73,37659.0
15817,15818,7,2751,27-12-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,35560.0
15818,15819,89,3043,26-10-2017 00:00,True,Approved,WeareA2B,Touring,1362.99,57.74,38482.0
15819,15820,72,3137,05-09-2017 00:00,False,Approved,Norco Bicycles,Standard,360.4,270.3,42710.0
15820,15821,58,2235,10-07-2017 00:00,False,Approved,OHM Cycles,Standard,912.52,141.4,42295.0
15821,15822,67,3183,21-07-2017 00:00,True,Approved,Norco Bicycles,Road,544.05,376.84,38647.0
15822,15823,6,993,23-12-2017 00:00,True,Approved,Solex,Standard,748.17,448.9,33552.0
15823,15824,0,2798,29-07-2017 00:00,True,Approved,Trek Bicycles,Standard,499.53,388.72,34527.0
15824,15825,20,1361,11-05-2017 00:00,True,Approved,Trek Bicycles,Standard,1775.81,1580.47,40303.0
15825,15826,11,3426,04-01-2017 00:00,True,Approved,Giant Bicycles,Standard,1274.93,764.96,39298.0
15826,15827,79,1129,30-03-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
15827,15828,12,881,15-02-2017 00:00,True,Approved,Giant Bicycles,Standard,1765.3,709.48,37626.0
15828,15829,41,3120,10-12-2017 00:00,False,Approved,Solex,Road,416.98,312.74,41848.0
15829,15830,100,1500,12-10-2017 00:00,False,Approved,Norco Bicycles,Road,1036.59,206.35,33364.0
15830,15831,0,1528,16-10-2017 00:00,True,Approved,Norco Bicycles,Standard,360.4,270.3,42710.0
15831,15832,0,1885,14-11-2017 00:00,False,Approved,Trek Bicycles,Standard,499.53,388.72,36334.0
15832,15833,6,567,03-07-2017 00:00,False,Approved,OHM Cycles,Standard,227.88,136.73,37659.0
15833,15834,43,3427,15-01-2017 00:00,False,Approved,Solex,Standard,1151.96,649.49,41848.0
15834,15835,76,1793,10-08-2017 00:00,False,Approved,WeareA2B,Standard,642.31,513.85,35455.0
15835,15836,40,1232,02-07-2017 00:00,True,Approved,OHM Cycles,Standard,1458.17,874.9,38750.0
15836,15837,53,3167,18-10-2017 00:00,False,Approved,OHM Cycles,Standard,795.34,101.58,35470.0
15837,15838,65,3041,28-08-2017 00:00,True,Approved,WeareA2B,Standard,1807.45,778.69,42105.0
15838,15839,41,390,30-01-2017 00:00,True,Approved,Solex,Road,416.98,312.74,35560.0
15839,15840,22,2512,14-05-2017 00:00,True,Approved,Solex,Standard,575.27,431.45,34244.0
15840,15841,43,1139,12-04-2017 00:00,False,Approved,Solex,Standard,1151.96,649.49,41009.0
15841,15842,26,1551,15-07-2017 00:00,True,Approved,WeareA2B,Standard,1992.93,762.63,34115.0
15842,15843,33,246,12-11-2017 00:00,True,Approved,OHM Cycles,Road,1810.0,1610.9,39526.0
15843,15844,62,875,26-07-2017 00:00,True,Approved,Solex,Standard,478.16,298.72,41167.0
15844,15845,69,969,13-12-2017 00:00,True,Approved,Norco Bicycles,Road,1240.31,795.1,42218.0
15845,15846,62,2578,08-05-2017 00:00,True,Approved,Solex,Standard,1024.66,614.8,35378.0
15846,15847,77,2586,04-11-2017 00:00,False,Approved,Norco Bicycles,Road,1240.31,795.1,42226.0
15847,15848,7,838,19-11-2017 00:00,False,Approved,Giant Bicycles,Standard,1311.44,1167.18,33888.0
15848,15849,21,498,19-08-2017 00:00,False,Approved,WeareA2B,Touring,1466.68,363.25,41345.0
15849,15850,84,559,11-10-2017 00:00,True,Approved,Giant Bicycles,Road,792.9,594.68,33879.0
15850,15851,29,1759,09-05-2017 00:00,True,Approved,WeareA2B,Standard,1065.03,230.09,36833.0
15851,15852,48,3455,01-01-2017 00:00,False,Approved,WeareA2B,Standard,1762.96,950.52,35707.0
15852,15853,49,1297,23-02-2017 00:00,False,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
15853,15854,58,2100,16-06-2017 00:00,True,Approved,OHM Cycles,Standard,912.52,141.4,42295.0
15854,15855,92,546,01-02-2017 00:00,True,Approved,WeareA2B,Standard,1415.01,1259.36,36145.0
15855,15856,37,198,08-04-2017 00:00,False,Approved,OHM Cycles,Standard,1793.43,248.82,36361.0
15856,15857,78,1709,17-01-2017 00:00,True,Approved,Giant Bicycles,Standard,1765.3,709.48,38193.0
15857,15858,9,2029,02-09-2017 00:00,True,Approved,OHM Cycles,Road,742.54,667.4,33549.0
15858,15859,35,652,22-02-2017 00:00,False,Approved,Giant Bicycles,Standard,1403.5,954.82,42688.0
15859,15860,84,2810,01-04-2017 00:00,False,Approved,Trek Bicycles,Road,290.62,215.14,35667.0
15860,15861,59,2500,14-02-2017 00:00,False,Approved,WeareA2B,Standard,1415.01,1259.36,42458.0
15861,15862,0,894,15-09-2017 00:00,False,Approved,Norco Bicycles,Road,543.39,407.54,37698.0
15862,15863,0,1051,21-03-2017 00:00,False,Approved,Trek Bicycles,Road,533.51,400.13,33259.0
15863,15864,69,298,05-06-2017 00:00,True,Approved,Norco Bicycles,Road,1240.31,795.1,40553.0
15864,15865,46,2343,09-08-2017 00:00,True,Approved,OHM Cycles,Standard,1793.43,248.82,36361.0
15865,15866,0,407,29-03-2017 00:00,True,Approved,Solex,Standard,71.49,53.62,41245.0
15866,15867,35,2143,27-01-2017 00:00,True,Approved,Giant Bicycles,Standard,1403.5,954.82,42688.0
15867,15868,83,176,20-02-2017 00:00,False,Approved,Solex,Touring,2083.94,675.03,41533.0
15868,15869,4,498,16-02-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,33879.0
15869,15870,79,763,24-02-2017 00:00,True,Approved,Norco Bicycles,Standard,1555.58,818.01,37873.0
15870,15871,45,3148,27-06-2017 00:00,False,Approved,Trek Bicycles,Road,980.37,234.43,41701.0
15871,15872,72,3370,18-11-2017 00:00,True,Approved,OHM Cycles,Standard,912.52,141.4,41047.0
15872,15873,6,258,23-09-2017 00:00,False,Approved,Solex,Standard,748.17,448.9,33552.0
15873,15874,11,24,13-05-2017 00:00,True,Approved,Giant Bicycles,Standard,1274.93,764.96,39880.0
15874,15875,22,2431,24-05-2017 00:00,False,Approved,WeareA2B,Standard,60.34,45.26,34115.0
15875,15876,35,1982,01-04-2017 00:00,True,Approved,Giant Bicycles,Standard,1403.5,954.82,38573.0
15876,15877,77,2561,29-12-2017 00:00,False,Approved,WeareA2B,Standard,1769.64,108.76,39427.0
15877,15878,56,932,26-10-2017 00:00,True,Approved,OHM Cycles,Standard,183.86,137.9,35707.0
15878,15879,0,1869,30-08-2017 00:00,True,Approved,Norco Bicycles,Standard,360.4,270.3,35455.0
15879,15880,83,327,30-01-2017 00:00,True,Approved,Solex,Touring,2083.94,675.03,41533.0
15880,15881,67,206,15-05-2017 00:00,True,Approved,Norco Bicycles,Road,544.05,376.84,38647.0
15881,15882,90,2538,12-09-2017 00:00,False,Approved,Solex,Standard,945.04,507.58,35052.0
15882,15883,14,185,05-07-2017 00:00,True,Approved,Trek Bicycles,Standard,1386.84,1234.29,35160.0
15883,15884,55,1113,15-11-2017 00:00,True,Approved,Trek Bicycles,Road,1894.19,598.76,37823.0
15884,15885,73,166,07-09-2017 00:00,True,Approved,Solex,Standard,1945.43,333.18,37499.0
15885,15886,51,439,27-08-2017 00:00,True,Approved,OHM Cycles,Standard,2005.66,1203.4,41009.0
15886,15887,4,1959,20-01-2017 00:00,False,Approved,Giant Bicycles,Standard,1129.13,677.48,41701.0
15887,15888,9,1226,25-06-2017 00:00,True,Approved,OHM Cycles,Road,742.54,667.4,42560.0
15888,15889,19,1420,14-01-2017 00:00,True,Approved,OHM Cycles,Road,12.01,7.21,39880.0
15889,15890,98,2226,13-03-2017 00:00,True,Approved,Trek Bicycles,Standard,358.39,215.03,38002.0
15890,15891,0,2505,14-09-2017 00:00,True,Approved,Solex,Standard,478.16,298.72,34143.0
15891,15892,0,1942,04-10-2017 00:00,False,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
15892,15893,6,964,12-05-2017 00:00,False,Approved,Solex,Standard,748.17,448.9,33552.0
15893,15894,45,2308,09-01-2017 00:00,False,Approved,Solex,Standard,441.49,84.99,38991.0
15894,15895,66,264,26-01-2017 00:00,True,Approved,Giant Bicycles,Road,590.26,525.33,40487.0
15895,15896,0,3018,12-09-2017 00:00,True,Approved,OHM Cycles,Standard,183.86,137.9,42172.0
15896,15897,33,764,19-08-2017 00:00,True,Approved,Giant Bicycles,Standard,1311.44,1167.18,40618.0
15897,15898,4,2167,05-06-2017 00:00,True,Approved,Giant Bicycles,Standard,1129.13,677.48,38573.0
15898,15899,38,2956,05-09-2017 00:00,False,Approved,Solex,Standard,1577.53,826.51,35560.0
15899,15900,17,3255,11-11-2017 00:00,False,Approved,WeareA2B,Touring,1362.99,57.74,34079.0
15900,15901,6,2607,04-02-2017 00:00,False,Approved,OHM Cycles,Standard,227.88,136.73,41701.0
15901,15902,0,3020,05-02-2017 00:00,True,Approved,Trek Bicycles,Road,533.51,400.13,37220.0
15902,15903,92,2008,21-03-2017 00:00,False,Approved,WeareA2B,Standard,1415.01,1259.36,42458.0
15903,15904,59,2303,14-04-2017 00:00,False,Approved,Solex,Standard,1061.56,733.58,34170.0
15904,15905,26,806,31-01-2017 00:00,False,Approved,WeareA2B,Standard,1992.93,762.63,37337.0
15905,15906,42,1585,26-05-2017 00:00,True,Approved,OHM Cycles,Road,1810.0,1610.9,37668.0
15906,15907,89,2850,11-07-2017 00:00,False,Approved,WeareA2B,Touring,1362.99,57.74,36833.0
15907,15908,59,2522,13-04-2017 00:00,False,Cancelled,WeareA2B,Standard,1415.01,1259.36,37626.0
15908,15909,0,1990,25-06-2017 00:00,True,Approved,Trek Bicycles,Road,533.51,400.13,41064.0
15909,15910,73,1306,04-03-2017 00:00,True,Approved,Solex,Standard,1945.43,333.18,38859.0
15910,15911,19,1489,23-02-2017 00:00,False,Approved,OHM Cycles,Road,12.01,7.21,39880.0
15911,15912,23,2152,07-04-2017 00:00,False,Approved,Norco Bicycles,Mountain,688.63,612.88,42404.0
15912,15913,40,818,22-03-2017 00:00,True,Approved,OHM Cycles,Standard,1458.17,874.9,38750.0
15913,15914,5,379,07-08-2017 00:00,False,Approved,Giant Bicycles,Standard,1129.13,677.48,39298.0
15914,15915,19,279,22-06-2017 00:00,False,Approved,OHM Cycles,Road,12.01,7.21,39880.0
15915,15916,70,2826,16-06-2017 00:00,False,Approved,Trek Bicycles,Standard,495.72,297.43,42105.0
15916,15917,56,567,03-06-2017 00:00,True,Approved,OHM Cycles,Standard,183.86,137.9,35707.0
15917,15918,68,2187,09-05-2017 00:00,True,Approved,OHM Cycles,Standard,1636.9,44.71,40410.0
15918,15919,44,363,11-06-2017 00:00,True,Approved,WeareA2B,Standard,1769.64,108.76,36498.0
15919,15920,13,889,15-04-2017 00:00,True,Approved,Solex,Standard,1163.89,589.27,37838.0
15920,15921,38,741,13-03-2017 00:00,False,Approved,Solex,Standard,1577.53,826.51,40618.0
15921,15922,8,32,05-05-2017 00:00,False,Approved,Solex,Road,1703.52,1516.13,40649.0
15922,15923,14,1715,19-09-2017 00:00,False,Approved,Trek Bicycles,Standard,1386.84,1234.29,39880.0
15923,15924,4,469,12-08-2017 00:00,True,Approved,Solex,Standard,1483.2,99.59,42105.0
15924,15925,19,1228,11-07-2017 00:00,False,Approved,OHM Cycles,Road,12.01,7.21,39880.0
15925,15926,2,24,25-01-2017 00:00,False,Approved,Solex,Standard,71.49,53.62,41167.0
15926,15927,45,2248,22-08-2017 00:00,False,Approved,Solex,Standard,441.49,84.99,34071.0
15927,15928,0,244,01-03-2017 00:00,True,Approved,Nio Cycles,Standard,1934.41,556.0469512209312,38216.0
15928,15929,0,616,18-02-2017 00:00,False,Approved,Solex,Road,416.98,312.74,35560.0
15929,15930,82,2547,24-05-2017 00:00,False,Approved,Norco Bicycles,Standard,1148.64,689.18,38339.0
15930,15931,78,2504,24-09-2017 00:00,False,Approved,Giant Bicycles,Standard,1765.3,709.48,38193.0
15931,15932,95,1058,13-01-2017 00:00,True,Approved,Giant Bicycles,Standard,569.56,528.43,34556.0
15932,15933,0,2492,16-06-2017 00:00,False,Approved,Giant Bicycles,Standard,569.56,528.43,37874.0
15933,15934,27,2763,17-06-2017 00:00,False,Approved,Trek Bicycles,Standard,499.53,388.72,33455.0
15934,15935,17,3128,01-09-2017 00:00,False,Approved,WeareA2B,Touring,1362.99,57.74,36367.0
15935,15936,5,874,14-11-2017 00:00,True,Approved,Trek Bicycles,Mountain,574.64,459.71,38216.0
